"DATE","HOUR_MIN","DEMAND","Max.TemperatureF","Mean.TemperatureF","Min.TemperatureF","Max.Dew.PointF","MeanDew.PointF","Min.DewpointF","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressureIn","Mean.Sea.Level.PressureIn","Min.Sea.Level.PressureIn","Max.Wind.SpeedMPH","Mean.Wind.SpeedMPH","PrecipitationIn","Events","WindDirDegrees.br."
2005-03-08,"21:45",15,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"22:00",4,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-09,"6:30",1,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"6:45",1,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"7:00",2,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"7:15",4,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"7:30",12,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"7:45",15,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"8:00",11,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"8:15",20,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"8:30",15,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"8:45",15,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"9:00",17,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"9:15",21,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"9:30",14,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"9:45",14,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"10:00",20,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"10:15",20,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"10:30",29,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"10:45",22,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"11:00",29,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"11:15",19,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"11:30",30,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"11:45",24,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"12:00",42,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"12:15",37,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"12:30",31,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"12:45",48,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"13:00",44,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"13:15",37,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"13:30",38,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"13:45",56,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"14:00",42,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"14:15",50,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"14:30",45,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"14:45",32,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"15:00",50,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"15:15",36,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"15:30",39,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"15:45",26,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"16:00",22,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"16:15",31,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"16:30",34,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"16:45",25,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"17:00",34,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"17:15",35,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"17:30",38,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"17:45",55,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"18:00",66,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"18:15",74,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"18:30",76,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"18:45",93,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"19:00",95,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"19:15",63,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"19:30",54,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"19:45",59,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"20:00",57,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"20:15",60,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"20:30",45,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"20:45",40,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"21:00",27,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"21:15",28,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"21:30",19,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"21:45",11,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-09,"22:00",6,87,68,50,52,47,45,82,49,27,30.06,29.99,29.89,15,5,0,"",167
2005-03-10,"6:30",0,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"6:45",2,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"7:00",2,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"7:15",8,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"7:30",7,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"7:45",9,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"8:00",13,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"8:15",14,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"8:30",15,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"8:45",18,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"9:00",10,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"9:15",26,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"9:30",15,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"9:45",17,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"10:00",13,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"10:15",18,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"10:30",22,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"10:45",35,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"11:00",37,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"11:15",30,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"11:30",29,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"11:45",36,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"12:00",40,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"12:15",31,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"12:30",34,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"12:45",49,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"13:00",51,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"13:15",47,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"13:30",41,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"13:45",53,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"14:00",48,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"14:15",55,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"14:30",31,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"14:45",35,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"15:00",31,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"15:15",33,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"15:30",27,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"15:45",39,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"16:00",28,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"16:15",30,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"16:30",35,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"16:45",30,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"17:00",32,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"17:15",31,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"17:30",44,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"17:45",48,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"18:00",57,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"18:15",74,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"18:30",77,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"18:45",89,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"19:00",69,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"19:15",83,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"19:30",44,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"19:45",59,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"20:00",46,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"20:15",39,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"20:30",36,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"20:45",33,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"21:00",39,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"21:15",35,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"21:30",18,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"21:45",10,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-10,"22:00",4,87,71,55,52,49,46,77,47,25,29.98,29.93,29.86,14,5,0,"",176
2005-03-11,"6:30",2,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"6:45",1,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"7:00",3,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"7:15",3,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"7:30",12,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"7:45",12,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"8:00",15,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"8:15",14,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"8:30",12,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"8:45",15,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"9:00",15,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"9:15",23,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"9:30",27,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"9:45",21,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"10:00",21,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"10:15",21,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"10:30",21,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"10:45",24,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"11:00",26,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"11:15",30,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"11:30",37,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"11:45",30,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"12:00",38,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"12:15",44,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"12:30",55,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"12:45",52,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"13:00",38,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"13:15",42,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"13:30",42,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"13:45",53,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"14:00",40,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"14:15",55,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"14:30",35,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"14:45",40,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"15:00",31,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"15:15",44,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"15:30",22,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"15:45",34,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"16:00",36,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"16:15",38,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"16:30",34,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"16:45",47,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"17:00",47,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"17:15",67,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"17:30",45,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"17:45",47,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"18:00",56,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"18:15",66,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"18:30",48,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"18:45",55,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"19:00",52,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"19:15",51,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"19:30",39,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"19:45",47,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"20:00",38,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"20:15",26,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"20:30",28,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"20:45",27,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"21:00",24,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"21:15",16,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"21:30",10,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"21:45",7,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-11,"22:00",4,71,64,57,59,51,45,100,68,43,30.09,30.03,29.95,14,6,0,"Rain",174
2005-03-12,"6:30",2,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"6:45",1,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"7:00",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"7:15",0,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"7:30",1,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"7:45",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"8:00",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"8:15",1,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"8:30",4,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"8:45",1,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"9:00",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"9:15",5,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"9:30",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"9:45",5,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"10:00",1,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"10:15",4,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"10:30",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"10:45",6,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"11:00",4,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"11:15",2,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"11:30",6,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"11:45",6,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"12:00",2,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"12:15",9,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"12:30",7,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"12:45",14,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"13:00",10,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"13:15",6,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"13:30",12,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"13:45",9,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"14:00",9,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"14:15",9,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"14:30",5,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"14:45",5,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"15:00",7,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"15:15",10,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"15:30",5,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"15:45",5,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"16:00",4,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"16:15",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"16:30",1,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"16:45",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"17:00",6,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"17:15",2,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"17:30",6,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"17:45",1,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"18:00",5,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"18:15",9,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"18:30",2,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"18:45",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"19:00",1,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"19:15",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"19:30",1,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"19:45",2,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"20:00",0,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"20:15",3,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
2005-03-12,"20:30",2,71,64,57,59,57,52,100,81,50,30.15,30.11,30.06,13,4,0,"Rain",173
